EmployeeID,Attrition,Age,HomeToWork,HourlnWeek,Involvement,WorkLifeBalance,JobSatisfaction,ESOPs,NumCompaniesWorked,OverTime,SalaryHikelastYear,LastPromotion,CurrentProfile,MonthlyIncome,TravelProfile_Rarely,TravelProfile_Yes,Department_Analytics,Department_Marketing,Department_Sales,EducationField_CA,EducationField_Engineer,EducationField_Marketing Diploma,EducationField_Statistics,Gender_F,Gender_M,Designation_AVP,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,MaritalStatus_Married,MaritalStatus_Single
5113989,0,47,3,42,3,3,2,1,10,0,23,3,3,35627,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
5113990,1,26,6,59,4,3,3,1,1,1,19,1,7,17366,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
5113991,0,53,8,78,4,5,1,1,7,1,23,0,4,25934,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
5113992,0,43,13,59,4,3,4,1,1,0,16,3,9,29336,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
5113993,0,58,22,72,3,5,1,1,4,1,18,0,0,32875,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
5113994,1,50,1,51,3,3,3,0,3,1,19,0,0,19728,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
5113995,0,50,3,64,3,3,3,0,5,0,21,0,3,32639,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
5113996,0,30,3,59,4,4,2,0,1,0,24,10,8,19152,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
5113997,0,45,3,67,3,3,3,0,4,0,27,5,7,20154,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
5113998,0,27,34,54,3,4,2,1,0,0,24,1,1,19342,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
5113999,1,37,6,53,4,4,2,1,2,1,17,4,8,26325,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
5114000,0,33,6,65,3,3,5,1,2,0,19,7,4,22725,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
5114001,0,29,29,73,4,2,5,1,1,0,19,0,2,18785,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
5114002,1,40,23,68,4,3,3,1,2,1,17,1,0,21380,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
5114003,1,47,30,58,3,1,4,1,1,1,17,9,9,26849,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
5114004,0,37,6,81,1,2,5,1,7,0,19,1,5,22842,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5114005,0,37,20,32,3,1,4,1,1,1,18,0,9,22642,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
5114006,0,45,20,76,5,2,3,0,3,0,19,1,1,18290,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5114007,1,37,16,68,4,1,5,0,6,1,19,3,3,22134,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
5114008,0,47,17,64,1,2,3,1,1,1,24,2,7,20067,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
5114009,0,41,8,43,1,4,3,0,1,0,18,0,8,18376,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5114010,1,31,7,76,5,3,3,0,4,1,23,7,7,21172,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
5114011,1,22,8,59,3,3,4,0,1,1,28,0,0,17472,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5114012,0,35,5,58,4,4,5,1,2,0,17,2,4,20381,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
5114013,0,35,9,72,3,4,1,1,1,0,21,0,2,17572,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
5114014,0,38,5,77,3,2,3,1,5,1,17,2,1,25602,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
5114015,0,35,17,66,3,5,4,0,0,0,19,6,9,23020,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
5114016,0,59,1,57,4,3,3,0,7,0,16,1,3,20473,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
5114017,0,45,8,53,3,3,3,0,4,1,24,0,2,21692,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
5114018,0,57,1,58,3,5,3,1,2,0,16,1,2,21755,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
5114019,0,40,17,74,3,2,3,0,9,0,21,0,0,18544,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5114020,0,18,6,73,3,3,2,0,1,0,20,0,0,16051,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5114021,1,32,23,68,3,5,3,1,4,0,18,1,1,25824,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
5114022,0,35,10,67,4,5,4,0,9,0,24,0,0,21540,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
5114023,1,39,7,59,3,3,5,1,7,1,26,2,2,17404,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
5114024,1,55,3,37,3,4,2,0,4,0,21,7,3,20160,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
5114025,0,60,6,53,2,3,5,1,5,1,26,1,1,18670,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
5114026,1,36,26,52,4,2,3,1,4,1,19,1,2,21916,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
5114027,0,36,15,59,3,5,5,1,1,1,19,6,8,17235,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5114028,0,36,1,59,4,1,3,0,6,0,17,1,7,17258,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5114029,0,42,27,77,3,4,4,1,5,0,19,4,8,28525,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
5114030,0,33,11,45,3,2,1,0,2,0,20,4,8,24998,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
5114031,0,27,10,82,1,3,5,0,1,0,18,1,8,19578,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
5114032,0,34,3,70,3,3,2,0,2,1,18,9,13,29458,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
5114033,0,20,9,31,3,3,3,0,1,0,24,2,2,17783,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
5114034,0,47,6,54,3,5,3,1,4,0,18,5,10,33465,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
5114035,0,53,3,38,4,5,4,0,2,0,17,6,12,22525,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
5114036,0,22,17,66,1,2,1,0,1,1,18,0,0,17935,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5114037,0,52,3,32,4,4,5,1,4,0,19,13,9,23484,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
5114038,0,33,8,37,1,4,1,0,4,0,23,1,3,19312,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5114039,0,36,3,81,3,2,5,0,5,0,19,2,3,18194,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
5114040,0,42,13,77,3,5,1,1,3,1,17,0,0,20087,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
5114041,0,39,6,78,3,5,3,1,1,0,18,6,14,26609,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
5114042,0,20,9,43,1,5,1,1,1,0,22,2,2,17678,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
5114043,1,21,7,56,3,2,5,0,2,0,25,1,2,18973,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
5114044,1,36,4,51,4,5,2,1,1,1,16,3,7,25325,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
5114045,0,55,13,79,3,5,5,0,7,1,25,2,5,20440,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
5114046,0,44,18,67,4,5,3,0,2,0,30,7,12,33603,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
5114047,1,30,3,50,4,4,3,1,7,1,25,1,2,18800,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
5114048,0,28,26,38,4,3,3,1,2,0,27,6,9,19540,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
5114049,0,31,10,75,3,1,5,1,8,0,20,0,3,20779,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
5114050,0,29,19,51,3,3,3,0,2,0,20,2,5,18144,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5114051,1,37,11,61,3,2,3,1,6,0,16,0,0,25048,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
5114052,0,32,3,70,4,2,5,0,2,0,18,4,3,18218,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5114053,0,44,1,37,3,5,1,1,4,1,16,0,2,20743,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
5114054,0,36,27,62,4,2,3,1,1,0,25,0,0,17029,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
5114055,0,41,4,60,3,2,4,0,4,0,28,1,4,18387,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
5114056,0,33,9,59,4,4,1,0,0,0,24,2,2,17342,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
5114057,0,56,3,72,3,1,2,0,4,0,20,2,1,26239,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
5114058,0,32,1,71,3,3,5,1,1,0,18,0,0,21692,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5114059,0,36,10,65,4,5,1,1,2,0,24,1,2,18690,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5114060,0,39,4,60,3,5,4,0,1,1,17,2,2,18991,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5114061,0,59,26,60,3,1,3,0,2,0,18,3,3,18372,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
5114062,1,39,24,63,3,3,5,0,0,0,18,0,2,18904,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5114063,0,22,8,69,3,2,1,0,2,0,24,3,3,19117,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5114064,0,31,9,67,1,5,2,0,0,0,17,2,2,17791,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
5114065,0,30,11,64,3,5,3,0,9,0,19,0,2,24667,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
5114066,0,35,3,79,4,3,1,1,0,1,19,1,4,19930,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5114067,0,36,31,70,4,5,3,1,1,0,29,5,3,18430,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
5114068,0,34,29,65,4,5,3,1,1,0,26,1,7,21712,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
5114069,0,37,6,66,4,1,1,1,1,0,25,4,5,23644,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
5114070,1,20,9,68,4,5,5,1,1,1,20,0,0,17600,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
5114071,0,36,12,80,4,3,1,1,4,0,18,0,0,21652,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
5114072,0,53,8,50,3,1,3,0,3,0,23,4,7,33606,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
5114073,0,36,9,41,1,5,1,1,4,0,22,0,3,17571,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
5114074,1,55,14,55,1,4,3,0,6,1,22,3,8,28695,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
5114075,0,26,29,66,3,1,4,0,1,0,25,1,4,21272,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
5114076,0,37,11,42,1,3,1,0,1,1,30,6,8,28744,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
5114077,0,44,8,42,4,3,2,1,3,0,19,5,17,25248,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5114078,1,40,8,58,3,1,1,1,4,0,20,1,1,18086,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
5114079,0,25,19,63,1,3,3,0,2,0,16,1,2,21232,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
5114080,0,23,2,47,3,1,3,1,1,0,27,0,1,16223,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5114081,0,46,7,58,5,4,3,1,5,0,27,1,4,25756,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
5114082,0,45,11,64,1,1,2,1,3,1,30,1,2,18818,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5114083,0,48,5,67,3,4,1,1,6,0,19,1,5,21070,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
5114084,1,26,30,79,5,1,5,0,8,0,23,2,2,19969,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
5114085,0,60,2,62,5,3,1,1,3,0,25,0,0,21692,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
5114086,0,43,13,59,4,1,4,1,1,0,16,3,9,29336,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
5114087,0,35,8,59,3,4,3,0,1,0,18,0,0,17404,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
5114088,0,37,4,36,3,1,3,0,1,0,20,7,8,24434,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5114089,1,59,5,59,4,1,2,0,10,1,20,1,1,18380,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
5114090,0,38,28,74,3,4,3,1,4,1,21,11,8,20449,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
5114091,0,51,8,34,4,2,3,1,2,0,22,0,0,21692,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
5114092,0,44,4,35,3,2,2,1,4,1,17,0,1,34513,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5114093,0,49,1,60,4,1,3,1,7,1,17,0,7,28964,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
5114094,0,40,10,35,3,3,4,1,8,1,19,0,0,18617,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5114095,0,36,19,56,1,5,4,1,1,0,19,1,4,18426,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5114096,1,40,23,68,4,5,3,1,2,1,17,1,0,21380,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
5114097,0,47,3,33,3,4,2,1,1,1,16,3,0,31752,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5114098,1,36,13,57,4,2,5,1,10,0,23,7,1,26306,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
5114099,0,34,1,72,1,3,2,0,2,0,21,1,3,18280,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
5114100,0,35,3,77,1,5,2,0,1,0,17,1,10,25725,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
5114101,0,37,1,87,3,3,2,1,2,1,23,0,2,28603,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
5114102,0,42,1,59,3,4,3,0,1,0,30,11,6,19907,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
5114103,1,46,29,82,3,3,5,0,3,0,20,1,1,20286,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
5114104,0,26,31,43,4,3,3,1,3,0,24,3,3,24639,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
5114105,0,40,3,62,3,2,4,0,3,0,19,5,10,20677,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
5114106,0,34,16,71,3,2,5,1,7,0,19,6,9,32007,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
5114107,1,23,7,63,1,4,5,1,1,1,26,0,0,16601,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5114108,0,30,17,58,1,5,3,1,3,0,21,1,7,20294,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5114109,1,36,12,61,3,5,1,0,2,0,19,1,1,17081,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
5114110,0,34,8,65,4,3,1,1,2,0,19,1,2,18911,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
5114111,0,32,10,33,3,1,5,0,2,0,18,4,13,20306,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
5114112,0,32,20,80,5,3,3,1,3,0,18,0,2,24610,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
5114113,0,36,1,70,4,3,4,1,1,1,16,2,2,17070,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
5114114,0,53,1,34,3,2,5,0,7,0,19,8,10,21692,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
5114115,0,36,28,80,4,4,4,1,4,0,22,5,9,26903,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
5114116,0,40,16,80,4,3,3,1,1,0,18,14,12,25435,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
5114117,1,35,27,42,4,5,4,1,1,1,29,11,11,20599,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
5114118,0,35,13,55,3,5,4,0,2,0,20,2,1,18008,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5114119,1,36,10,52,4,5,5,0,7,0,28,0,3,18407,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
5114120,1,41,9,57,5,4,2,1,4,1,18,1,0,17778,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
5114121,0,36,6,67,3,2,3,1,4,0,22,2,0,17093,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5114122,0,32,30,69,3,3,3,0,9,0,17,7,2,19025,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
5114123,1,20,5,54,3,1,5,1,1,0,24,0,0,17973,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
5114124,0,39,3,42,4,5,2,1,8,0,16,0,4,21692,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
5114125,1,41,25,70,4,2,3,1,3,1,18,2,1,22380,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
5114126,0,41,3,61,3,4,5,0,7,0,21,11,8,31595,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
5114127,0,46,28,65,4,4,1,1,1,0,19,4,9,21906,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
5114128,1,32,19,72,3,1,3,1,3,0,19,1,1,24161,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
5114129,1,33,16,56,3,5,3,1,7,1,17,7,7,28610,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5114130,1,26,22,59,3,5,3,0,1,0,25,0,0,17377,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5114131,1,30,21,58,4,5,1,0,2,1,19,1,2,18389,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
5114132,0,33,7,70,4,2,3,1,2,0,18,7,9,22162,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
5114133,0,37,11,68,3,1,5,0,6,0,25,0,3,18452,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
5114134,0,44,12,54,3,3,3,1,5,0,19,2,3,18438,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5114135,0,27,9,67,3,2,1,0,1,0,16,1,4,18445,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
5114136,0,33,12,64,3,1,1,1,2,1,18,1,6,22322,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
5114137,0,51,12,61,3,3,3,1,5,1,22,1,1,35331,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
5114138,0,29,1,57,4,4,2,1,3,0,19,1,7,31124,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
5114139,0,36,24,67,3,5,4,0,4,0,17,1,2,17042,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
5114140,0,29,19,70,1,2,5,1,1,0,25,1,8,21661,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
5114141,0,29,3,44,3,5,1,1,1,0,23,0,9,19554,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
5114142,0,37,1,31,5,3,1,1,1,0,19,1,3,24525,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
5114143,0,41,9,40,3,1,1,0,2,1,27,8,8,32437,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
5114144,1,27,20,60,3,2,3,0,1,1,17,2,2,18741,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
5114145,1,40,5,56,4,1,5,0,3,1,29,1,1,19646,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
5114146,0,38,18,65,4,4,3,0,0,0,23,1,9,23823,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
5114147,0,28,5,43,3,2,4,1,2,0,17,2,3,18226,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
5114148,1,39,24,63,3,3,5,0,0,0,18,0,2,18904,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5114149,1,56,5,80,3,4,5,1,6,1,19,2,5,35859,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5114150,0,25,1,62,3,3,3,0,0,0,17,1,2,19898,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
5114151,0,52,8,57,3,3,4,1,7,0,24,4,0,25445,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
5114152,0,53,1,60,4,5,3,0,4,1,25,0,2,27965,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
5114153,1,32,9,57,3,3,2,0,1,1,29,0,1,17795,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5114154,0,41,7,65,4,1,4,1,6,1,20,1,2,21032,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
5114155,0,22,9,69,3,1,3,1,0,0,25,2,2,17773,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
5114156,0,33,12,37,5,1,2,1,1,0,23,1,8,20668,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
5114157,1,25,6,67,3,5,3,0,10,0,20,3,1,20577,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
5114158,1,29,25,59,4,5,1,1,1,1,29,1,0,17439,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5114159,0,27,8,55,4,5,5,1,8,0,24,0,7,21811,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
5114160,1,31,21,66,3,2,3,1,3,0,17,0,0,24824,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
5114161,0,27,9,48,4,2,4,1,2,0,25,5,4,18368,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5114162,0,30,30,61,3,3,5,1,8,0,24,0,3,19115,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
5114163,1,33,9,63,3,5,2,0,1,1,18,7,8,17686,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
5114164,0,52,17,59,3,4,2,0,5,0,17,1,8,20936,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
5114165,0,32,5,59,3,5,3,0,2,1,25,10,7,25852,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
5114166,0,42,12,66,3,5,3,0,3,0,23,1,12,35419,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
5114167,1,59,5,59,4,1,1,1,10,1,20,1,1,18380,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
5114168,0,21,12,56,3,1,5,0,2,0,17,1,2,18728,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
5114169,0,24,30,61,3,2,5,1,1,0,18,1,2,18907,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5114170,0,29,3,61,3,1,3,0,1,0,19,0,2,19649,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
5114171,0,42,7,62,5,2,4,1,7,0,25,2,3,22430,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
5114172,0,39,5,41,4,3,2,1,4,0,24,8,6,21249,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
5114173,0,29,3,44,4,5,1,0,2,1,19,1,8,22834,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
5114174,0,41,3,59,5,2,2,1,3,1,19,1,3,23457,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
5114175,1,36,16,51,3,3,3,0,7,0,19,0,0,19834,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
5114176,1,21,5,51,4,1,3,1,2,0,19,1,3,18044,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
5114177,0,39,4,44,2,3,4,0,9,0,20,3,6,21389,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5114178,1,50,14,45,3,1,1,1,2,0,24,8,8,23654,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
5114179,0,45,8,62,4,2,3,0,4,0,20,1,4,19162,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5114180,0,46,3,51,3,3,3,0,6,0,18,0,1,32861,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
5114181,0,38,8,63,3,5,1,1,8,0,22,1,5,22347,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
5114182,0,31,1,48,5,2,5,1,1,0,26,8,7,20003,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5114183,1,32,5,62,4,5,1,0,8,0,20,1,2,18785,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
5114184,0,29,9,63,3,4,2,1,4,0,27,1,7,17514,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
5114185,0,38,1,59,4,4,2,0,4,0,27,0,3,23686,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
5114186,0,36,3,61,4,1,3,0,1,0,18,9,0,22596,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
